video_id,user_id,followers,duration,views,likes,comments,shares,hashtag,upload_time,engagement,like_rate,comment_rate,share_rate,upload_date,upload_weekday,cluster,is_viral
vid_684,user_183,171591,3,2701,287,8,11,lifehack,2025-08-08,0.11329137356534617,0.10625694187338022,0.002961865975564606,0.004072565716401333,2025-08-08,Friday,1,0
vid_685,user_280,254186,54,5436,960,45,41,dance,2025-10-13,0.19242089771891097,0.17660044150110377,0.008278145695364239,0.0075423105224429726,2025-10-13,Monday,1,0
vid_686,user_194,348677,4,8964,759,169,59,funny,2025-07-01,0.11010709504685408,0.08467202141900937,0.018853190539937528,0.006581883087907184,2025-07-01,Tuesday,1,1
vid_687,user_194,383779,57,9797,1830,138,21,travel,2025-05-07,0.20302133306114117,0.18679187506379505,0.01408594467694192,0.0021435133204042054,2025-05-07,Wednesday,1,1
vid_688,user_154,321948,11,2665,388,46,2,fitness,2025-05-06,0.16360225140712945,0.14559099437148218,0.01726078799249531,0.00075046904315197,2025-05-06,Tuesday,1,0
vid_689,user_92,161100,3,5101,338,40,35,challenge,2025-07-14,0.08096451676141933,0.0662615173495393,0.007841599686336012,0.006861399725544011,2025-07-14,Monday,1,0
vid_690,user_159,87642,3,1456,176,2,4,education,2025-07-17,0.125,0.12087912087912088,0.0013736263736263737,0.0027472527472527475,2025-07-17,Thursday,0,0
vid_691,user_60,356737,4,979,113,19,5,art,2025-12-17,0.13993871297242083,0.11542390194075587,0.01940755873340143,0.005107252298263534,2025-12-17,Wednesday,0,0
vid_692,user_121,43219,39,1869,83,2,14,funny,2025-08-06,0.052969502407704656,0.0444087747458534,0.001070090957731407,0.00749063670411985,2025-08-06,Wednesday,0,0
vid_693,user_50,441553,8,921,116,17,5,fashion,2025-01-08,0.1498371335504886,0.1259500542888165,0.018458197611292075,0.0054288816503800215,2025-01-08,Wednesday,0,0
vid_694,user_276,54795,8,439,33,3,0,pets,2025-08-19,0.08200455580865604,0.07517084282460136,0.00683371298405467,0.0,2025-08-19,Tuesday,0,0
vid_695,user_4,110218,6,816,24,0,1,education,2025-07-10,0.030637254901960783,0.029411764705882353,0.0,0.0012254901960784314,2025-07-10,Thursday,0,0
vid_696,user_91,114035,3,2468,470,34,6,beauty,2025-04-03,0.206645056726094,0.19043760129659643,0.013776337115072933,0.0024311183144246355,2025-04-03,Thursday,1,0
vid_697,user_169,267737,10,2127,288,41,6,travel,2025-05-25,0.15749882463563705,0.13540197461212977,0.019275975552421252,0.0028208744710860366,2025-05-25,Sunday,1,0
vid_698,user_21,187514,3,2612,464,50,15,challenge,2025-01-16,0.20252679938744259,0.1776416539050536,0.01914241960183767,0.005742725880551302,2025-01-16,Thursday,1,0
vid_699,user_0,21117,27,1082,153,4,5,beauty,2025-04-23,0.14972273567467653,0.1414048059149723,0.0036968576709796672,0.0046210720887245845,2025-04-23,Wednesday,0,0
vid_700,user_132,51083,7,1413,119,6,3,music,2025-10-28,0.09058740268931352,0.08421797593772117,0.004246284501061571,0.0021231422505307855,2025-10-28,Tuesday,0,0
vid_701,user_232,45306,7,1083,121,12,1,gaming,2025-07-15,0.123730378578024,0.11172668513388735,0.0110803324099723,0.0009233610341643582,2025-07-15,Tuesday,0,0
vid_702,user_11,221755,10,4785,677,62,10,pets,2025-11-02,0.15653082549634273,0.14148380355276907,0.012957157784743992,0.0020898641588296763,2025-11-02,Sunday,1,0
vid_703,user_45,239505,9,3756,724,56,37,food,2025-07-24,0.21751863684771033,0.19275825346112885,0.014909478168264111,0.009850905218317359,2025-07-24,Thursday,1,0
vid_704,user_33,200467,79,7133,468,31,35,art,2025-11-12,0.07486331136969017,0.06561054254871723,0.004345997476517594,0.004906771344455349,2025-11-12,Wednesday,1,0
vid_705,user_77,415457,12,5521,979,106,48,education,2025-03-09,0.20521644629596086,0.17732294874117008,0.019199420394856004,0.008694077159934794,2025-03-09,Sunday,1,0
vid_706,user_217,86853,3,1938,361,25,16,fashion,2025-05-07,0.20743034055727555,0.18627450980392157,0.012899896800825593,0.008255933952528379,2025-05-07,Wednesday,1,0
vid_707,user_72,203864,14,3426,481,58,18,funny,2025-06-09,0.1625802685347344,0.14039696438995913,0.016929363689433742,0.005253940455341506,2025-06-09,Monday,1,0
vid_708,user_281,118893,3,4243,796,47,30,food,2025-12-02,0.2057506481263257,0.18760311100636343,0.011077068112184774,0.007070469007777516,2025-12-02,Tuesday,1,0
vid_709,user_248,479859,3,3138,287,27,7,food,2025-12-11,0.1022944550669216,0.09145952836201403,0.008604206500956023,0.0022307202039515616,2025-12-11,Thursday,1,0
vid_710,user_46,29042,53,502,96,9,3,food,2025-12-08,0.2151394422310757,0.19123505976095617,0.017928286852589643,0.00597609561752988,2025-12-08,Monday,0,0
vid_711,user_120,212653,22,2520,369,30,7,fashion,2025-06-01,0.16111111111111112,0.14642857142857144,0.011904761904761904,0.002777777777777778,2025-06-01,Sunday,1,0
vid_712,user_213,48853,59,1327,36,23,11,pets,2025-10-11,0.05275056518462698,0.027128862094951016,0.01733232856066315,0.008289374529012811,2025-10-11,Saturday,0,0
vid_713,user_238,372169,10,5747,1053,109,7,gaming,2025-05-31,0.20341047503045068,0.1832260309726814,0.018966417261179747,0.001218026796589525,2025-05-31,Saturday,1,0
vid_714,user_55,194599,11,1137,121,15,8,art,2025-03-04,0.1266490765171504,0.10642040457343888,0.013192612137203167,0.007036059806508356,2025-03-04,Tuesday,0,0
vid_715,user_106,144332,3,1365,140,15,1,pets,2025-07-03,0.11428571428571428,0.10256410256410256,0.01098901098901099,0.0007326007326007326,2025-07-03,Thursday,0,0
vid_716,user_47,476595,4,7436,906,7,65,gaming,2025-08-01,0.13152232383001614,0.12183969876277569,0.0009413663259817106,0.008741258741258742,2025-08-01,Friday,1,0
vid_717,user_60,26320,27,870,40,1,2,art,2025-03-14,0.04942528735632184,0.04597701149425287,0.0011494252873563218,0.0022988505747126436,2025-03-14,Friday,0,0
vid_718,user_25,455274,7,8174,853,39,54,motivation,2025-11-18,0.11573281135307072,0.10435527281624664,0.0047712258380229996,0.0066063126988010765,2025-11-18,Tuesday,1,0
vid_719,user_291,398463,26,5090,863,23,26,funny,2025-10-11,0.17917485265225933,0.16954813359528487,0.004518664047151277,0.005108055009823182,2025-10-11,Saturday,1,0
vid_720,user_256,244979,19,1295,29,7,5,food,2025-06-03,0.03166023166023166,0.022393822393822392,0.005405405405405406,0.003861003861003861,2025-06-03,Tuesday,0,0
vid_721,user_7,7502,3,183,12,1,1,food,2025-07-07,0.07650273224043716,0.06557377049180328,0.00546448087431694,0.00546448087431694,2025-07-07,Monday,0,0
vid_722,user_112,303680,11,2073,42,16,19,motivation,2025-03-01,0.0371442354076218,0.020260492040520984,0.007718282682103232,0.009165460684997588,2025-03-01,Saturday,0,0
vid_723,user_252,14909,17,884,83,7,0,funny,2025-09-13,0.10180995475113122,0.09389140271493213,0.007918552036199095,0.0,2025-09-13,Saturday,0,0
vid_724,user_179,420502,4,2599,392,7,23,travel,2025-07-02,0.1623701423624471,0.15082724124663333,0.0026933435936898806,0.008849557522123894,2025-07-02,Wednesday,1,0
vid_725,user_206,425165,27,7545,1235,13,47,motivation,2025-01-25,0.17163684559310802,0.16368455931080186,0.0017229953611663353,0.006229290921139828,2025-01-25,Saturday,1,0
vid_726,user_126,32133,12,1136,215,15,9,challenge,2025-01-25,0.21038732394366197,0.1892605633802817,0.013204225352112676,0.007922535211267605,2025-01-25,Saturday,0,0
vid_727,user_55,329902,3,2598,336,29,10,beauty,2025-11-10,0.14434180138568128,0.12933025404157045,0.011162432640492687,0.003849114703618168,2025-11-10,Monday,1,0
vid_728,user_213,111512,13,1412,92,13,7,fitness,2025-02-07,0.07932011331444759,0.06515580736543909,0.009206798866855524,0.004957507082152974,2025-02-07,Friday,0,0
vid_729,user_13,147785,122,872,162,11,7,beauty,2025-10-29,0.20642201834862386,0.18577981651376146,0.01261467889908257,0.008027522935779817,2025-10-29,Wednesday,0,0
vid_730,user_27,355270,3,8046,1283,134,35,lifehack,2025-04-10,0.18046234153616703,0.15945811583395475,0.0166542381307482,0.004349987571464081,2025-04-10,Thursday,1,0
vid_731,user_77,249787,25,7642,943,69,42,travel,2025-05-27,0.13792200994504056,0.12339701648783041,0.00902904998691442,0.005495943470295734,2025-05-27,Tuesday,1,0
vid_732,user_215,281247,3,1974,286,26,1,gaming,2025-10-07,0.1585612968591692,0.14488348530901723,0.013171225937183385,0.0005065856129685917,2025-10-07,Tuesday,0,0
vid_733,user_153,142207,23,388,72,7,0,dance,2025-02-24,0.2036082474226804,0.18556701030927836,0.01804123711340206,0.0,2025-02-24,Monday,0,0
vid_734,user_13,423830,20,5468,810,92,36,beauty,2025-03-13,0.17154352596927577,0.14813460131675202,0.016825164594001463,0.006583760058522311,2025-03-13,Thursday,1,0
vid_735,user_186,351939,5,5571,480,50,40,challenge,2025-08-31,0.10231556273559504,0.08616047388260635,0.008975049362771496,0.007180039490217196,2025-08-31,Sunday,1,0
vid_736,user_6,190217,6,3310,491,43,19,dance,2025-05-07,0.16706948640483385,0.14833836858006041,0.012990936555891239,0.005740181268882176,2025-05-07,Wednesday,1,0
vid_737,user_2,69567,24,1185,32,5,2,food,2025-11-17,0.03291139240506329,0.0270042194092827,0.004219409282700422,0.0016877637130801688,2025-11-17,Monday,0,0
vid_738,user_110,152275,9,2274,203,26,10,food,2025-09-11,0.10510114335971855,0.08927000879507475,0.011433597185576077,0.0043975373790677225,2025-09-11,Thursday,1,0
vid_739,user_237,136369,20,3303,307,64,12,funny,2025-03-09,0.11595519224947018,0.09294580684226461,0.01937632455343627,0.0036330608537693005,2025-03-09,Sunday,1,0
vid_740,user_238,403819,3,6584,329,71,34,fitness,2025-06-02,0.06591737545565006,0.04996962332928311,0.010783718104495747,0.005164034021871203,2025-06-02,Monday,1,0
vid_741,user_273,414077,29,6534,157,121,57,fashion,2025-05-29,0.051270278543005816,0.024028160391796755,0.018518518518518517,0.008723599632690543,2025-05-29,Thursday,1,0
vid_742,user_293,226503,19,3022,132,26,23,travel,2025-08-14,0.059894109861019194,0.04367968232958306,0.008603573792190603,0.007610853739245533,2025-08-14,Thursday,1,0
vid_743,user_226,399401,36,4620,636,92,5,music,2025-11-22,0.15865800865800866,0.13766233766233765,0.019913419913419914,0.0010822510822510823,2025-11-22,Saturday,1,0
vid_744,user_14,136695,3,1313,215,15,11,challenge,2025-06-29,0.18354912414318356,0.16374714394516374,0.011424219345011425,0.008377760853008377,2025-06-29,Sunday,0,0
vid_745,user_191,79317,13,2144,424,3,10,motivation,2025-11-06,0.20382462686567165,0.19776119402985073,0.0013992537313432835,0.0046641791044776115,2025-11-06,Thursday,0,0
vid_746,user_118,138311,14,541,44,6,4,dance,2025-01-03,0.09981515711645102,0.08133086876155268,0.011090573012939002,0.0073937153419593345,2025-01-03,Friday,0,0
vid_747,user_27,342271,7,4388,561,27,8,travel,2025-10-16,0.1358249772105743,0.12784867821330903,0.006153144940747493,0.0018231540565177757,2025-10-16,Thursday,1,0
vid_748,user_201,436912,9,4409,831,7,30,education,2025-07-20,0.19687003855749602,0.18847811295078248,0.0015876616012701294,0.006804264005443411,2025-07-20,Sunday,1,0
vid_749,user_38,338817,3,2623,131,43,7,education,2025-01-07,0.06900495615707206,0.04994281357224552,0.01639344262295082,0.002668699961875715,2025-01-07,Tuesday,1,0
vid_750,user_272,131054,21,1100,164,6,5,art,2025-12-27,0.1590909090909091,0.14909090909090908,0.005454545454545455,0.004545454545454545,2025-12-27,Saturday,0,0
vid_751,user_230,53737,12,1002,156,16,0,funny,2025-06-04,0.17165668662674652,0.15568862275449102,0.015968063872255488,0.0,2025-06-04,Wednesday,0,0
vid_752,user_85,330506,3,7257,261,46,14,dance,2025-09-14,0.04423315419594874,0.03596527490698636,0.006338707454871159,0.0019291718340912222,2025-09-14,Sunday,1,0
vid_753,user_125,107665,17,765,133,3,1,dance,2025-06-17,0.17908496732026144,0.1738562091503268,0.00392156862745098,0.00130718954248366,2025-06-17,Tuesday,0,0
vid_754,user_299,393170,9,1604,266,31,4,lifehack,2025-06-12,0.18765586034912718,0.1658354114713217,0.019326683291770574,0.0024937655860349127,2025-06-12,Thursday,1,0
vid_755,user_24,27614,3,357,9,2,0,travel,2025-12-03,0.03081232492997199,0.025210084033613446,0.0056022408963585435,0.0,2025-12-03,Wednesday,0,0
vid_756,user_144,291029,52,3234,117,40,22,gaming,2025-10-22,0.055349412492269635,0.036178107606679034,0.012368583797155226,0.006802721088435374,2025-10-22,Wednesday,1,0
vid_757,user_12,454853,45,6524,188,82,5,dance,2025-01-11,0.042152053954629065,0.028816676885346414,0.012568976088289392,0.0007664009809932557,2025-01-11,Saturday,1,0
vid_758,user_211,7747,11,518,41,6,3,fashion,2025-12-23,0.09652509652509653,0.07915057915057915,0.011583011583011582,0.005791505791505791,2025-12-23,Tuesday,0,0
vid_759,user_24,80215,3,364,40,6,0,motivation,2025-10-28,0.12637362637362637,0.10989010989010989,0.016483516483516484,0.0,2025-10-28,Tuesday,0,0
vid_760,user_67,205044,21,1918,222,26,18,fitness,2025-05-11,0.1386861313868613,0.11574556830031282,0.013555787278415016,0.009384775808133473,2025-05-11,Sunday,1,0
vid_761,user_66,410312,10,8853,603,76,82,lifehack,2025-07-24,0.08595956173048684,0.06811250423585226,0.008584660567039422,0.009262396927595165,2025-07-24,Thursday,1,1
vid_762,user_232,57873,5,802,147,13,2,dance,2025-11-12,0.20199501246882792,0.18329177057356608,0.016209476309226933,0.0024937655860349127,2025-11-12,Wednesday,0,0
vid_763,user_108,466846,10,7633,658,33,48,motivation,2025-04-02,0.09681645486702477,0.0862046377571073,0.00432333289663304,0.006288484213284423,2025-04-02,Wednesday,1,0
vid_764,user_145,446636,11,1037,29,11,0,art,2025-11-10,0.03857280617164899,0.027965284474445518,0.010607521697203472,0.0,2025-11-10,Monday,0,0
vid_765,user_110,9665,12,437,32,8,4,fashion,2025-04-21,0.10068649885583524,0.07322654462242563,0.018306636155606407,0.009153318077803204,2025-04-21,Monday,0,0
vid_766,user_227,398326,9,1304,150,16,7,funny,2025-10-17,0.13266871165644173,0.11503067484662577,0.012269938650306749,0.005368098159509203,2025-10-17,Friday,0,0
vid_767,user_110,392693,14,3200,299,52,2,music,2025-09-04,0.1103125,0.0934375,0.01625,0.000625,2025-09-04,Thursday,1,0
vid_768,user_33,76486,38,726,50,9,2,dance,2025-03-02,0.08402203856749312,0.06887052341597796,0.012396694214876033,0.0027548209366391185,2025-03-02,Sunday,0,0
vid_769,user_110,191641,7,1137,49,19,1,art,2025-04-20,0.06068601583113457,0.04309586631486367,0.016710642040457344,0.0008795074758135445,2025-04-20,Sunday,0,0
vid_770,user_263,382756,19,3530,591,66,14,fitness,2025-08-20,0.19008498583569405,0.16742209631728044,0.018696883852691217,0.00396600566572238,2025-08-20,Wednesday,1,0
vid_771,user_235,333311,34,5147,1025,31,35,fitness,2025-05-05,0.21196813677870605,0.19914513308723528,0.006022925976296872,0.006800077715173888,2025-05-05,Monday,1,0
vid_772,user_82,454424,9,8295,657,35,41,fashion,2025-07-22,0.08836648583484026,0.07920433996383364,0.004219409282700422,0.004942736588306209,2025-07-22,Tuesday,1,0
vid_773,user_41,34832,9,1221,108,12,5,music,2025-09-28,0.10237510237510238,0.08845208845208845,0.009828009828009828,0.004095004095004095,2025-09-28,Sunday,0,0
vid_774,user_100,478975,14,3582,470,51,5,gaming,2025-09-17,0.14684533780011166,0.13121161362367392,0.01423785594639866,0.0013958682300390843,2025-09-17,Wednesday,1,0
vid_775,user_5,78583,13,831,124,4,2,fashion,2025-01-23,0.15643802647412755,0.14921780986762936,0.0048134777376654635,0.0024067388688327317,2025-01-23,Thursday,0,0
vid_776,user_179,240061,25,3320,300,3,4,food,2025-07-19,0.09246987951807228,0.09036144578313253,0.0009036144578313253,0.0012048192771084338,2025-07-19,Saturday,0,0
vid_777,user_281,189377,10,1334,243,10,10,dance,2025-03-21,0.19715142428785606,0.18215892053973012,0.0074962518740629685,0.0074962518740629685,2025-03-21,Friday,0,0
vid_778,user_225,72734,83,1858,224,36,3,challenge,2025-09-29,0.14155005382131325,0.12055974165769645,0.0193756727664155,0.0016146393972012918,2025-09-29,Monday,0,0
vid_779,user_228,450184,3,5823,588,82,35,travel,2025-12-10,0.12107161257083977,0.10097887686759402,0.014082088270650868,0.006010647432594883,2025-12-10,Wednesday,1,0
vid_780,user_288,257215,3,3073,419,26,11,art,2025-02-22,0.14838919622518712,0.13634884477709078,0.008460787504067686,0.0035795639440286365,2025-02-22,Saturday,1,0
vid_781,user_149,215406,15,2711,519,12,7,challenge,2025-09-23,0.19845075617853192,0.1914422722242715,0.004426410918480265,0.0025820730357801547,2025-09-23,Tuesday,1,0
vid_782,user_276,341752,5,2129,347,16,13,challenge,2025-02-22,0.17660873649600753,0.1629873179896665,0.007515265382808831,0.0061061531235321745,2025-02-22,Saturday,1,0
vid_783,user_197,216671,4,3016,82,12,14,beauty,2025-09-29,0.03580901856763926,0.027188328912466843,0.003978779840848806,0.004641909814323607,2025-09-29,Monday,1,0
vid_784,user_69,235345,6,571,45,1,2,motivation,2025-08-16,0.0840630472854641,0.07880910683012259,0.0017513134851138354,0.0035026269702276708,2025-08-16,Saturday,0,0
vid_785,user_111,343616,4,5907,618,107,36,fitness,2025-06-29,0.12883020145589977,0.10462163534789233,0.018114101912984595,0.006094464195022855,2025-06-29,Sunday,1,0
vid_786,user_3,251485,3,917,70,18,4,music,2025-11-09,0.10032715376226826,0.07633587786259542,0.019629225736095966,0.004362050163576881,2025-11-09,Sunday,0,0
vid_787,user_94,257474,53,7264,1060,29,24,lifehack,2025-07-19,0.1532213656387665,0.1459251101321586,0.003992290748898678,0.003303964757709251,2025-07-19,Saturday,1,0
vid_788,user_151,418522,4,2017,340,4,11,travel,2025-07-11,0.1760039662865642,0.1685671789786812,0.0019831432821021317,0.005453644025780862,2025-07-11,Friday,1,0
vid_789,user_136,423271,20,8387,1271,60,57,music,2025-01-23,0.16549421724096816,0.15154405627757242,0.007153928699177298,0.006796232264218433,2025-01-23,Thursday,1,0
vid_790,user_246,268832,22,1840,364,17,1,food,2025-02-09,0.2076086956521739,0.19782608695652174,0.00923913043478261,0.0005434782608695652,2025-02-09,Sunday,0,0
vid_791,user_242,299613,40,9616,664,47,47,food,2025-12-02,0.07882695507487521,0.06905158069883527,0.004887687188019967,0.004887687188019967,2025-12-02,Tuesday,1,1
vid_792,user_30,33427,3,924,164,6,0,lifehack,2025-08-18,0.18398268398268397,0.1774891774891775,0.006493506493506494,0.0,2025-08-18,Monday,0,0
vid_793,user_39,106294,31,616,97,2,1,funny,2025-01-18,0.16233766233766234,0.15746753246753248,0.003246753246753247,0.0016233766233766235,2025-01-18,Saturday,0,0
vid_794,user_228,174238,11,1102,93,17,6,fashion,2025-08-10,0.10526315789473684,0.08439201451905626,0.015426497277676952,0.0054446460980036296,2025-08-10,Sunday,0,0
vid_795,user_35,429900,15,8122,1235,118,70,music,2025-06-13,0.1752031519330214,0.1520561438069441,0.014528441270623,0.008618566855454321,2025-06-13,Friday,1,0
vid_796,user_222,213413,16,3806,147,49,33,travel,2025-12-26,0.06016815554387809,0.03862322648449816,0.012874408828166053,0.008670520231213872,2025-12-26,Friday,1,0
vid_797,user_5,23432,26,628,101,5,0,food,2025-06-18,0.16878980891719744,0.160828025477707,0.007961783439490446,0.0,2025-06-18,Wednesday,0,0
vid_798,user_219,246425,6,1974,228,36,8,lifehack,2025-01-01,0.13779128672745694,0.11550151975683891,0.0182370820668693,0.004052684903748734,2025-01-01,Wednesday,1,0
vid_799,user_74,187185,20,1007,73,19,6,fashion,2025-12-03,0.09731876861966236,0.07249255213505462,0.018867924528301886,0.005958291956305859,2025-12-03,Wednesday,0,0
